"packet"	"utc"	"src"	"dst"	"sport"	"dport"	"proto"	"flags"	"payload_bytes"	"ip_bytes"	"payload_prefix_hex"
"705"	"2026-08-24T02:21:00.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40186"	"443"	"tcp"	"16"	"0"	"40"	""
"706"	"2026-08-24T02:21:00.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40186"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f363620485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a47474747474747474747474747474747474747474747474747474747474747474747"
"707"	"2026-08-24T02:21:00.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40186"	"tcp"	"24"	"2"	"42"	"4f4b"
"708"	"2026-08-24T02:21:00.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40186"	"443"	"tcp"	"17"	"0"	"40"	""
"709"	"2026-08-24T02:21:00.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40186"	"tcp"	"17"	"0"	"40"	""
"710"	"2026-08-24T02:21:10+00:00"	"10.70.0.66"	"203.0.113.66"	"40187"	"443"	"tcp"	"2"	"0"	"40"	""
"711"	"2026-08-24T02:21:10.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40187"	"tcp"	"18"	"0"	"40"	""
"712"	"2026-08-24T02:21:10.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40187"	"443"	"tcp"	"16"	"0"	"40"	""
"713"	"2026-08-24T02:21:10.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40187"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f363720485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a48484848484848484848484848484848484848484848484848484848484848484848"
"714"	"2026-08-24T02:21:10.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40187"	"tcp"	"24"	"2"	"42"	"4f4b"
"715"	"2026-08-24T02:21:10.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40187"	"443"	"tcp"	"17"	"0"	"40"	""
"716"	"2026-08-24T02:21:10.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40187"	"tcp"	"17"	"0"	"40"	""
"717"	"2026-08-24T02:21:20+00:00"	"10.70.0.66"	"203.0.113.66"	"40188"	"443"	"tcp"	"2"	"0"	"40"	""
"718"	"2026-08-24T02:21:20.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40188"	"tcp"	"18"	"0"	"40"	""
"719"	"2026-08-24T02:21:20.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40188"	"443"	"tcp"	"16"	"0"	"40"	""
"720"	"2026-08-24T02:21:20.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40188"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f363820485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a49494949494949494949494949494949494949494949494949494949494949494949"
"721"	"2026-08-24T02:21:20.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40188"	"tcp"	"24"	"2"	"42"	"4f4b"
"722"	"2026-08-24T02:21:20.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40188"	"443"	"tcp"	"17"	"0"	"40"	""
"723"	"2026-08-24T02:21:20.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40188"	"tcp"	"17"	"0"	"40"	""
"724"	"2026-08-24T02:21:30+00:00"	"10.70.0.66"	"203.0.113.66"	"40189"	"443"	"tcp"	"2"	"0"	"40"	""
"725"	"2026-08-24T02:21:30.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40189"	"tcp"	"18"	"0"	"40"	""
"726"	"2026-08-24T02:21:30.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40189"	"443"	"tcp"	"16"	"0"	"40"	""
"727"	"2026-08-24T02:21:30.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40189"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f363920485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a"
"728"	"2026-08-24T02:21:30.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40189"	"tcp"	"24"	"2"	"42"	"4f4b"
"729"	"2026-08-24T02:21:30.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40189"	"443"	"tcp"	"17"	"0"	"40"	""
"730"	"2026-08-24T02:21:30.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40189"	"tcp"	"17"	"0"	"40"	""
"731"	"2026-08-24T02:21:40+00:00"	"10.70.0.66"	"203.0.113.66"	"40190"	"443"	"tcp"	"2"	"0"	"40"	""
"732"	"2026-08-24T02:21:40.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40190"	"tcp"	"18"	"0"	"40"	""
"733"	"2026-08-24T02:21:40.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40190"	"443"	"tcp"	"16"	"0"	"40"	""
"734"	"2026-08-24T02:21:40.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40190"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373020485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b4b"
"735"	"2026-08-24T02:21:40.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40190"	"tcp"	"24"	"2"	"42"	"4f4b"
"736"	"2026-08-24T02:21:40.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40190"	"443"	"tcp"	"17"	"0"	"40"	""
"737"	"2026-08-24T02:21:40.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40190"	"tcp"	"17"	"0"	"40"	""
"738"	"2026-08-24T02:21:50+00:00"	"10.70.0.66"	"203.0.113.66"	"40191"	"443"	"tcp"	"2"	"0"	"40"	""
"739"	"2026-08-24T02:21:50.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40191"	"tcp"	"18"	"0"	"40"	""
"740"	"2026-08-24T02:21:50.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40191"	"443"	"tcp"	"16"	"0"	"40"	""
"741"	"2026-08-24T02:21:50.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40191"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373120485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c"
"742"	"2026-08-24T02:21:50.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40191"	"tcp"	"24"	"2"	"42"	"4f4b"
"743"	"2026-08-24T02:21:50.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40191"	"443"	"tcp"	"17"	"0"	"40"	""
"744"	"2026-08-24T02:21:50.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40191"	"tcp"	"17"	"0"	"40"	""
"745"	"2026-08-24T02:22:00+00:00"	"10.70.0.66"	"203.0.113.66"	"40192"	"443"	"tcp"	"2"	"0"	"40"	""
"746"	"2026-08-24T02:22:00.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40192"	"tcp"	"18"	"0"	"40"	""
"747"	"2026-08-24T02:22:00.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40192"	"443"	"tcp"	"16"	"0"	"40"	""
"748"	"2026-08-24T02:22:00.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40192"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373220485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d"
"749"	"2026-08-24T02:22:00.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40192"	"tcp"	"24"	"2"	"42"	"4f4b"
"750"	"2026-08-24T02:22:00.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40192"	"443"	"tcp"	"17"	"0"	"40"	""
"751"	"2026-08-24T02:22:00.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40192"	"tcp"	"17"	"0"	"40"	""
"752"	"2026-08-24T02:22:10+00:00"	"10.70.0.66"	"203.0.113.66"	"40193"	"443"	"tcp"	"2"	"0"	"40"	""
"753"	"2026-08-24T02:22:10.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40193"	"tcp"	"18"	"0"	"40"	""
"754"	"2026-08-24T02:22:10.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40193"	"443"	"tcp"	"16"	"0"	"40"	""
"755"	"2026-08-24T02:22:10.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40193"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373320485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e"
"756"	"2026-08-24T02:22:10.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40193"	"tcp"	"24"	"2"	"42"	"4f4b"
"757"	"2026-08-24T02:22:10.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40193"	"443"	"tcp"	"17"	"0"	"40"	""
"758"	"2026-08-24T02:22:10.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40193"	"tcp"	"17"	"0"	"40"	""
"759"	"2026-08-24T02:22:20+00:00"	"10.70.0.66"	"203.0.113.66"	"40194"	"443"	"tcp"	"2"	"0"	"40"	""
"760"	"2026-08-24T02:22:20.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40194"	"tcp"	"18"	"0"	"40"	""
"761"	"2026-08-24T02:22:20.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40194"	"443"	"tcp"	"16"	"0"	"40"	""
"762"	"2026-08-24T02:22:20.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40194"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373420485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f"
"763"	"2026-08-24T02:22:20.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40194"	"tcp"	"24"	"2"	"42"	"4f4b"
"764"	"2026-08-24T02:22:20.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40194"	"443"	"tcp"	"17"	"0"	"40"	""
"765"	"2026-08-24T02:22:20.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40194"	"tcp"	"17"	"0"	"40"	""
"766"	"2026-08-24T02:22:30+00:00"	"10.70.0.66"	"203.0.113.66"	"40195"	"443"	"tcp"	"2"	"0"	"40"	""
"767"	"2026-08-24T02:22:30.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40195"	"tcp"	"18"	"0"	"40"	""
"768"	"2026-08-24T02:22:30.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40195"	"443"	"tcp"	"16"	"0"	"40"	""
"769"	"2026-08-24T02:22:30.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40195"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373520485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a50505050505050505050505050505050505050505050505050505050505050505050"
"770"	"2026-08-24T02:22:30.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40195"	"tcp"	"24"	"2"	"42"	"4f4b"
"771"	"2026-08-24T02:22:30.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40195"	"443"	"tcp"	"17"	"0"	"40"	""
"772"	"2026-08-24T02:22:30.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40195"	"tcp"	"17"	"0"	"40"	""
"773"	"2026-08-24T02:22:40+00:00"	"10.70.0.66"	"203.0.113.66"	"40196"	"443"	"tcp"	"2"	"0"	"40"	""
"774"	"2026-08-24T02:22:40.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40196"	"tcp"	"18"	"0"	"40"	""
"775"	"2026-08-24T02:22:40.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40196"	"443"	"tcp"	"16"	"0"	"40"	""
"776"	"2026-08-24T02:22:40.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40196"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373620485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a51515151515151515151515151515151515151515151515151515151515151515151"
"777"	"2026-08-24T02:22:40.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40196"	"tcp"	"24"	"2"	"42"	"4f4b"
"778"	"2026-08-24T02:22:40.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40196"	"443"	"tcp"	"17"	"0"	"40"	""
"779"	"2026-08-24T02:22:40.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40196"	"tcp"	"17"	"0"	"40"	""
"780"	"2026-08-24T02:22:50+00:00"	"10.70.0.66"	"203.0.113.66"	"40197"	"443"	"tcp"	"2"	"0"	"40"	""
"781"	"2026-08-24T02:22:50.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40197"	"tcp"	"18"	"0"	"40"	""
"782"	"2026-08-24T02:22:50.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40197"	"443"	"tcp"	"16"	"0"	"40"	""
"783"	"2026-08-24T02:22:50.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40197"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373720485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a52525252525252525252525252525252525252525252525252525252525252525252"
"784"	"2026-08-24T02:22:50.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40197"	"tcp"	"24"	"2"	"42"	"4f4b"
"785"	"2026-08-24T02:22:50.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40197"	"443"	"tcp"	"17"	"0"	"40"	""
"786"	"2026-08-24T02:22:50.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40197"	"tcp"	"17"	"0"	"40"	""
"787"	"2026-08-24T02:23:00+00:00"	"10.70.0.66"	"203.0.113.66"	"40198"	"443"	"tcp"	"2"	"0"	"40"	""
"788"	"2026-08-24T02:23:00.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40198"	"tcp"	"18"	"0"	"40"	""
"789"	"2026-08-24T02:23:00.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40198"	"443"	"tcp"	"16"	"0"	"40"	""
"790"	"2026-08-24T02:23:00.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40198"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373820485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a53535353535353535353535353535353535353535353535353535353535353535353"
"791"	"2026-08-24T02:23:00.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40198"	"tcp"	"24"	"2"	"42"	"4f4b"
"792"	"2026-08-24T02:23:00.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40198"	"443"	"tcp"	"17"	"0"	"40"	""
"793"	"2026-08-24T02:23:00.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40198"	"tcp"	"17"	"0"	"40"	""
"794"	"2026-08-24T02:23:10+00:00"	"10.70.0.66"	"203.0.113.66"	"40199"	"443"	"tcp"	"2"	"0"	"40"	""
"795"	"2026-08-24T02:23:10.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40199"	"tcp"	"18"	"0"	"40"	""
"796"	"2026-08-24T02:23:10.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40199"	"443"	"tcp"	"16"	"0"	"40"	""
"797"	"2026-08-24T02:23:10.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40199"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f373920485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a54545454545454545454545454545454545454545454545454545454545454545454"
"798"	"2026-08-24T02:23:10.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40199"	"tcp"	"24"	"2"	"42"	"4f4b"
"799"	"2026-08-24T02:23:10.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40199"	"443"	"tcp"	"17"	"0"	"40"	""
"800"	"2026-08-24T02:23:10.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40199"	"tcp"	"17"	"0"	"40"	""
"801"	"2026-08-24T02:23:20+00:00"	"10.70.0.66"	"203.0.113.66"	"40200"	"443"	"tcp"	"2"	"0"	"40"	""
"802"	"2026-08-24T02:23:20.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40200"	"tcp"	"18"	"0"	"40"	""
"803"	"2026-08-24T02:23:20.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40200"	"443"	"tcp"	"16"	"0"	"40"	""
"804"	"2026-08-24T02:23:20.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40200"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383020485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a41414141414141414141414141414141414141414141414141414141414141414141"
"805"	"2026-08-24T02:23:20.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40200"	"tcp"	"24"	"2"	"42"	"4f4b"
"806"	"2026-08-24T02:23:20.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40200"	"443"	"tcp"	"17"	"0"	"40"	""
"807"	"2026-08-24T02:23:20.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40200"	"tcp"	"17"	"0"	"40"	""
"808"	"2026-08-24T02:23:30+00:00"	"10.70.0.66"	"203.0.113.66"	"40201"	"443"	"tcp"	"2"	"0"	"40"	""
"809"	"2026-08-24T02:23:30.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40201"	"tcp"	"18"	"0"	"40"	""
"810"	"2026-08-24T02:23:30.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40201"	"443"	"tcp"	"16"	"0"	"40"	""
"811"	"2026-08-24T02:23:30.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40201"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383120485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a42424242424242424242424242424242424242424242424242424242424242424242"
"812"	"2026-08-24T02:23:30.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40201"	"tcp"	"24"	"2"	"42"	"4f4b"
"813"	"2026-08-24T02:23:30.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40201"	"443"	"tcp"	"17"	"0"	"40"	""
"814"	"2026-08-24T02:23:30.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40201"	"tcp"	"17"	"0"	"40"	""
"815"	"2026-08-24T02:23:40+00:00"	"10.70.0.66"	"203.0.113.66"	"40202"	"443"	"tcp"	"2"	"0"	"40"	""
"816"	"2026-08-24T02:23:40.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40202"	"tcp"	"18"	"0"	"40"	""
"817"	"2026-08-24T02:23:40.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40202"	"443"	"tcp"	"16"	"0"	"40"	""
"818"	"2026-08-24T02:23:40.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40202"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383220485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a43434343434343434343434343434343434343434343434343434343434343434343"
"819"	"2026-08-24T02:23:40.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40202"	"tcp"	"24"	"2"	"42"	"4f4b"
"820"	"2026-08-24T02:23:40.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40202"	"443"	"tcp"	"17"	"0"	"40"	""
"821"	"2026-08-24T02:23:40.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40202"	"tcp"	"17"	"0"	"40"	""
"822"	"2026-08-24T02:23:50+00:00"	"10.70.0.66"	"203.0.113.66"	"40203"	"443"	"tcp"	"2"	"0"	"40"	""
"823"	"2026-08-24T02:23:50.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40203"	"tcp"	"18"	"0"	"40"	""
"824"	"2026-08-24T02:23:50.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40203"	"443"	"tcp"	"16"	"0"	"40"	""
"825"	"2026-08-24T02:23:50.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40203"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383320485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a44444444444444444444444444444444444444444444444444444444444444444444"
"826"	"2026-08-24T02:23:50.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40203"	"tcp"	"24"	"2"	"42"	"4f4b"
"827"	"2026-08-24T02:23:50.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40203"	"443"	"tcp"	"17"	"0"	"40"	""
"828"	"2026-08-24T02:23:50.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40203"	"tcp"	"17"	"0"	"40"	""
"829"	"2026-08-24T02:24:00+00:00"	"10.70.0.66"	"203.0.113.66"	"40204"	"443"	"tcp"	"2"	"0"	"40"	""
"830"	"2026-08-24T02:24:00.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40204"	"tcp"	"18"	"0"	"40"	""
"831"	"2026-08-24T02:24:00.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40204"	"443"	"tcp"	"16"	"0"	"40"	""
"832"	"2026-08-24T02:24:00.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40204"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383420485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a45454545454545454545454545454545454545454545454545454545454545454545"
"833"	"2026-08-24T02:24:00.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40204"	"tcp"	"24"	"2"	"42"	"4f4b"
"834"	"2026-08-24T02:24:00.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40204"	"443"	"tcp"	"17"	"0"	"40"	""
"835"	"2026-08-24T02:24:00.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40204"	"tcp"	"17"	"0"	"40"	""
"836"	"2026-08-24T02:24:10+00:00"	"10.70.0.66"	"203.0.113.66"	"40205"	"443"	"tcp"	"2"	"0"	"40"	""
"837"	"2026-08-24T02:24:10.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40205"	"tcp"	"18"	"0"	"40"	""
"838"	"2026-08-24T02:24:10.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40205"	"443"	"tcp"	"16"	"0"	"40"	""
"839"	"2026-08-24T02:24:10.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40205"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383520485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a46464646464646464646464646464646464646464646464646464646464646464646"
"840"	"2026-08-24T02:24:10.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40205"	"tcp"	"24"	"2"	"42"	"4f4b"
"841"	"2026-08-24T02:24:10.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40205"	"443"	"tcp"	"17"	"0"	"40"	""
"842"	"2026-08-24T02:24:10.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40205"	"tcp"	"17"	"0"	"40"	""
"843"	"2026-08-24T02:24:20+00:00"	"10.70.0.66"	"203.0.113.66"	"40206"	"443"	"tcp"	"2"	"0"	"40"	""
"844"	"2026-08-24T02:24:20.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40206"	"tcp"	"18"	"0"	"40"	""
"845"	"2026-08-24T02:24:20.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40206"	"443"	"tcp"	"16"	"0"	"40"	""
"846"	"2026-08-24T02:24:20.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40206"	"443"	"tcp"	"24"	"50086"	"50126"	"504f5354202f75706c6f61642f383620485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a47474747474747474747474747474747474747474747474747474747474747474747"
"847"	"2026-08-24T02:24:20.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40206"	"tcp"	"24"	"2"	"42"	"4f4b"
"848"	"2026-08-24T02:24:20.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40206"	"443"	"tcp"	"17"	"0"	"40"	""
"849"	"2026-08-24T02:24:20.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40206"	"tcp"	"17"	"0"	"40"	""
"850"	"2026-08-24T02:24:30+00:00"	"10.70.0.66"	"203.0.113.66"	"40207"	"443"	"tcp"	"2"	"0"	"40"	""
"851"	"2026-08-24T02:24:30.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40207"	"tcp"	"18"	"0"	"40"	""
"852"	"2026-08-24T02:24:30.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40207"	"443"	"tcp"	"16"	"0"	"40"	""
